# Anderstorp Raceway planar centerline, L = 4009.1 m
# from OSM (way["highway"="raceway"](57.23,13.55,57.30,13.65)); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
2095.000000,110.924359,368.693275,-2.141553,0.000805
2100.000000,108.229140,364.481888,-2.139290,0.000175
2105.000000,105.538511,360.267566,-2.138900,0.000021
2110.000000,102.848466,356.052870,-2.138860,0.000001
2115.000000,100.158469,351.838144,-2.138858,-0.000000
2120.000000,97.468471,347.623418,-2.138858,-0.000000
2125.000000,94.778474,343.408693,-2.138858,-0.000000
2130.000000,92.088477,339.193967,-2.138858,-0.000000
2135.000000,89.398479,334.979241,-2.138858,0.000000
2140.000000,86.708482,330.764515,-2.138858,0.000000
2145.000000,84.018486,326.549788,-2.138857,0.000001
2150.000000,81.328507,322.335050,-2.138843,0.000007
2155.000000,78.638752,318.120170,-2.138713,0.000053
2160.000000,75.950180,313.904535,-2.138172,0.000180
2165.000000,73.265555,309.686385,-2.136880,0.000319
2170.000000,70.587262,305.464213,-2.135269,0.000294
2175.000000,67.915110,301.238151,-2.134192,0.000139
2180.000000,65.245888,297.010237,-2.133790,0.000033
2185.000000,62.577514,292.781788,-2.133715,0.000004
2190.000000,59.909257,288.553265,-2.133707,0.000000
2195.000000,57.241010,284.324736,-2.133706,-0.000000
2200.000000,54.572764,280.096207,-2.133706,-0.000000
2205.000000,51.904517,275.867678,-2.133706,-0.000000
2210.000000,49.236271,271.639148,-2.133706,-0.000000
2215.000000,46.568024,267.410619,-2.133706,-0.000000
2220.000000,43.899778,263.182090,-2.133706,0.000000
2225.000000,41.231531,258.953560,-2.133706,0.000000
2230.000000,38.563284,254.725031,-2.133706,0.000000
2235.000000,35.895038,250.496502,-2.133706,-0.000000
2240.000000,33.226791,246.267972,-2.133706,0.000000
2245.000000,30.558545,242.039443,-2.133706,0.000000
2250.000000,27.890298,237.810914,-2.133706,0.000000
2255.000000,25.222052,233.582384,-2.133706,-0.000000
2260.000000,22.553805,229.353855,-2.133706,-0.000000
2265.000000,19.885557,225.125326,-2.133708,-0.000001
2270.000000,17.217286,220.896813,-2.133725,-0.000009
2275.000000,14.548768,216.668455,-2.133861,-0.000053
2280.000000,11.879085,212.440832,-2.134363,-0.000159
2285.000000,9.205971,208.215379,-2.135418,-0.000246
2290.000000,6.527983,203.993012,-2.136584,-0.000198
2295.000000,3.845832,199.773289,-2.137265,-0.000081
2300.000000,1.161947,195.554668,-2.137487,-0.000016
2305.000000,-1.522376,191.336326,-2.137522,-0.000002
2310.000000,-4.206750,187.118017,-2.137526,-0.000000
2315.000000,-6.891128,182.899709,-2.137526,-0.000000
2320.000000,-9.575506,178.681402,-2.137526,0.000000
2325.000000,-12.259884,174.463095,-2.137526,-0.000000
2330.000000,-14.944262,170.244788,-2.137526,0.000000
2335.000000,-17.628639,166.026481,-2.137526,0.000000
2340.000000,-20.313017,161.808173,-2.137526,-0.000000
2345.000000,-22.997395,157.589866,-2.137526,-0.000000
2350.000000,-25.681773,153.371559,-2.137526,-0.000000
2355.000000,-28.366151,149.153252,-2.137526,-0.000000
2360.000000,-31.050529,144.934945,-2.137526,-0.000000
2365.000000,-33.734906,140.716637,-2.137525,0.000000
2370.000000,-36.419269,136.498320,-2.137511,0.000007
2375.000000,-39.103388,132.279849,-2.137354,0.000069
2380.000000,-41.785890,128.060348,-2.136531,0.000300
2385.000000,-44.461537,123.836500,-2.134029,0.000687
2390.000000,-47.123412,119.603961,-2.130120,0.000810
2395.000000,-49.768525,115.360925,-2.126821,0.000484
2400.000000,-52.403621,111.111659,-2.125287,0.000147
2405.000000,-55.035101,106.860152,-2.124925,0.000024
