# Nurburgring Nordschleife planar centerline, L = 20718.5 m
# from OSM relation 38566 (route=road); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
10800.000000,-363.913528,1744.930461,-5.954577,0.007945
10805.000000,-359.215397,1746.640132,-5.910741,0.009515
10810.000000,-354.606903,1748.578078,-5.859409,0.010968
10815.000000,-350.107313,1750.756605,-5.803505,0.011017
10820.000000,-345.735364,1753.181565,-5.754003,0.008705
10825.000000,-341.470382,1755.790450,-5.715220,0.007051
10830.000000,-337.304846,1758.555486,-5.680000,0.007081
10835.000000,-333.235570,1761.460350,-5.647191,0.005587
10840.000000,-329.247869,1764.476551,-5.628778,0.001778
10845.000000,-325.287329,1767.528453,-5.627610,-0.001062
10850.000000,-321.313560,1770.563092,-5.634570,-0.001422
10855.000000,-317.319836,1773.571429,-5.639934,-0.000668
10860.000000,-313.315404,1776.565509,-5.641782,-0.000156
10865.000000,-309.308370,1779.556108,-5.642139,-0.000017
10870.000000,-305.300944,1782.546180,-5.642171,-0.000001
10875.000000,-301.293493,1785.536220,-5.642172,-0.000000
10880.000000,-297.286041,1788.526259,-5.642172,-0.000000
10885.000000,-293.278590,1791.516298,-5.642172,-0.000000
10890.000000,-289.271139,1794.506337,-5.642172,0.000000
10895.000000,-285.263687,1797.496376,-5.642172,-0.000000
10900.000000,-281.256236,1800.486415,-5.642172,-0.000000
10905.000000,-277.248784,1803.476454,-5.642172,-0.000000
10910.000000,-273.241333,1806.466493,-5.642172,0.000000
10915.000000,-269.233882,1809.456532,-5.642172,0.000000
10920.000000,-265.226430,1812.446571,-5.642172,-0.000000
10925.000000,-261.218979,1815.436610,-5.642172,0.000000
10930.000000,-257.211527,1818.426649,-5.642172,-0.000000
10935.000000,-253.204076,1821.416688,-5.642172,-0.000000
10940.000000,-249.196625,1824.406727,-5.642172,-0.000000
10945.000000,-245.189173,1827.396766,-5.642172,0.000000
10950.000000,-241.181722,1830.386806,-5.642172,-0.000000
10955.000000,-237.174271,1833.376845,-5.642172,-0.000000
10960.000000,-233.166819,1836.366884,-5.642172,0.000000
10965.000000,-229.159368,1839.356923,-5.642172,-0.000000
10970.000000,-225.151915,1842.346960,-5.642175,-0.000002
10975.000000,-221.144405,1845.336920,-5.642247,-0.000038
10980.000000,-217.136038,1848.325732,-5.643032,-0.000344
10985.000000,-213.121866,1851.306736,-5.647155,-0.001492
10990.000000,-209.083962,1854.255456,-5.659560,-0.003410
10995.000000,-204.998813,1857.138266,-5.678936,-0.004024
11000.000000,-200.857823,1859.940328,-5.695481,-0.002469
11005.000000,-196.683029,1862.691857,-5.704313,-0.001278
11010.000000,-192.487150,1865.411126,-5.713640,-0.002916
11015.000000,-188.250296,1868.065845,-5.739098,-0.007740
11020.000000,-183.911706,1870.549746,-5.791983,-0.013034
11025.000000,-179.426218,1872.755896,-5.864498,-0.015570
11030.000000,-174.782090,1874.604618,-5.942098,-0.015133
11035.000000,-170.014414,1876.106788,-6.012682,-0.012933
11040.000000,-165.157664,1877.291608,-6.072047,-0.011051
11045.000000,-160.243303,1878.209169,-6.124938,-0.010095
11050.000000,-155.288474,1878.875933,-6.171246,-0.008346
11055.000000,-150.310098,1879.336235,-6.210890,-0.008029
11060.000000,-145.316837,1879.584713,-6.259784,-0.011921
11065.000000,-140.318329,1879.538927,-6.329951,-0.015857
11070.000000,-135.339472,1879.098401,-6.414172,-0.017734
11075.000000,-130.419499,1878.220463,-6.508666,-0.020256
11080.000000,-125.614431,1876.848008,-6.616170,-0.022397
11085.000000,-120.990059,1874.954973,-6.725553,-0.020827
11090.000000,-116.584945,1872.594241,-6.822043,-0.018072
11095.000000,-112.415885,1869.837825,-6.912741,-0.018663
11100.000000,-108.520308,1866.707031,-7.010253,-0.020136
11105.000000,-104.959439,1863.200624,-7.109184,-0.019152
11110.000000,-101.743991,1859.374252,-7.201118,-0.017840
11115.000000,-98.891781,1855.270041,-7.291030,-0.018269
11120.000000,-96.417332,1850.927565,-7.383478,-0.018556
11125.000000,-94.361272,1846.372027,-7.472239,-0.016524
11130.000000,-92.672877,1841.666995,-7.542515,-0.011030
11135.000000,-91.253705,1836.873020,-7.583020,-0.005796
11140.000000,-89.976423,1832.039054,-7.607547,-0.004510
11145.000000,-88.813680,1827.176260,-7.630154,-0.004339
11150.000000,-87.750641,1822.290651,-7.647702,-0.002412
11155.000000,-86.748533,1817.392113,-7.654426,-0.000515
11160.000000,-85.760890,1812.490627,-7.655354,-0.000044
11165.000000,-84.776985,1807.588391,-7.657425,-0.000965
11170.000000,-83.818516,1802.681139,-7.667981,-0.003601
11175.000000,-82.952766,1797.756846,-7.694519,-0.006713
11180.000000,-82.243309,1792.807743,-7.730244,-0.007092
11185.000000,-81.711213,1787.836373,-7.761909,-0.005652
11190.000000,-81.316995,1782.852098,-7.788362,-0.005057
11195.000000,-81.054535,1777.859147,-7.814165,-0.005424
11200.000000,-80.925474,1772.861024,-7.845062,-0.007143
11205.000000,-80.978095,1767.861659,-7.883172,-0.007594
11210.000000,-81.208986,1762.867245,-7.915099,-0.004737
11215.000000,-81.562313,1757.879796,-7.930619,-0.001818
11220.000000,-81.962152,1752.895816,-7.936291,-0.000612
11225.000000,-82.379278,1747.913247,-7.938231,-0.000223
11230.000000,-82.802065,1742.931154,-7.938891,-0.000062
11235.000000,-83.226806,1737.949227,-7.939184,-0.000078
11240.000000,-83.653644,1732.967479,-7.939936,-0.000250
11245.000000,-84.087030,1727.986298,-7.941767,-0.000459
11250.000000,-84.531115,1723.006060,-7.944129,-0.000441
11255.000000,-84.986069,1718.026801,-7.945763,-0.000215
11260.000000,-85.446307,1713.048029,-7.946390,-0.000048
11265.000000,-85.907976,1708.069388,-7.946409,0.000038
11270.000000,-86.368621,1703.090653,-7.945876,0.000203
11275.000000,-86.823732,1698.111409,-7.944129,0.000487
11280.000000,-87.267368,1693.131131,-7.941291,0.000604
11285.000000,-87.696264,1688.149562,-7.938776,0.000381
11290.000000,-88.116001,1683.167211,-7.937499,0.000148
11295.000000,-88.531189,1678.184479,-7.936603,0.000285
11300.000000,-88.938386,1673.201090,-7.933270,0.001238
11305.000000,-89.311399,1668.215053,-7.922359,0.003093
11310.000000,-89.611265,1663.224133,-7.903962,0.003990
11315.000000,-89.813512,1658.228293,-7.887058,0.002601
11320.000000,-89.953345,1653.230267,-7.878487,0.000874
11325.000000,-90.067993,1648.231582,-7.876055,0.000280
11330.000000,-90.174479,1643.232717,-7.873957,0.000726
11335.000000,-90.259777,1638.233458,-7.866715,0.002222
11340.000000,-90.291619,1633.233609,-7.851998,0.003530
11345.000000,-90.236885,1628.233974,-7.835437,0.002841
11350.000000,-90.114931,1623.235488,-7.825191,0.001225
11355.000000,-89.958958,1618.237924,-7.821178,0.000598
11360.000000,-89.786833,1613.240891,-7.817170,0.001161
11365.000000,-89.584075,1608.245020,-7.809058,0.001975
11370.000000,-89.335261,1603.251239,-7.799188,0.001783
11375.000000,-89.042142,1598.259847,-7.792748,0.000819
11380.000000,-88.728724,1593.269681,-7.790410,0.000173
11385.000000,-88.410000,1588.279850,-7.790266,-0.000089
11390.000000,-88.093507,1583.289877,-7.791380,-0.000386
11395.000000,-87.787060,1578.299279,-7.794158,-0.000685
11400.000000,-87.496570,1573.307727,-7.797611,-0.000630
11405.000000,-87.221714,1568.315289,-7.799905,-0.000295
11410.000000,-86.954167,1563.322452,-7.800764,-0.000069
11415.000000,-86.688771,1558.329501,-7.800921,-0.000009
11420.000000,-86.423661,1553.336534,-7.800939,-0.000001
11425.000000,-86.158576,1548.343566,-7.800940,-0.000000
11430.000000,-85.893492,1543.350598,-7.800940,-0.000000
11435.000000,-85.628405,1538.357630,-7.800936,0.000003
11440.000000,-85.363215,1533.364667,-7.800857,0.000042
11445.000000,-85.096376,1528.371793,-7.799970,0.000383
11450.000000,-84.819080,1523.379492,-7.795536,0.001599
11455.000000,-84.498674,1518.389811,-7.782557,0.003479
11460.000000,-84.096775,1513.406078,-7.763307,0.003878
11465.000000,-83.599707,1508.430902,-7.747840,0.002263
11470.000000,-83.047381,1503.461517,-7.739639,0.001222
11475.000000,-82.459426,1498.496220,-7.731992,0.001990
11480.000000,-81.823512,1493.536860,-7.719349,0.002975
11485.000000,-81.114777,1488.587394,-7.705143,0.002564
11490.000000,-80.344712,1483.647080,-7.693424,0.002350
11495.000000,-79.508842,1478.717509,-7.676762,0.004528
11500.000000,-78.565370,1473.807521,-7.647938,0.006771
11505.000000,-77.458769,1468.931757,-7.616337,0.005448
11510.000000,-76.226048,1464.086207,-7.595301,0.003058
11515.000000,-74.910540,1459.262415,-7.580521,0.003199
11520.000000,-73.519757,1454.459817,-7.561914,0.004141
11525.000000,-72.030976,1449.686692,-7.543274,0.003071
11530.000000,-70.472868,1444.935690,-7.532598,0.001177
11535.000000,-68.883497,1440.195028,-7.529515,0.000242
11540.000000,-67.287673,1435.456532,-7.528978,0.000023
11545.000000,-65.690936,1430.718343,-7.528913,0.000015
11550.000000,-64.093716,1425.980317,-7.528614,0.000147
11555.000000,-62.491599,1421.243947,-7.526196,0.000943
11560.000000,-60.866400,1416.515462,-7.517181,0.002887
11565.000000,-59.170952,1411.811790,-7.497813,0.004529
11570.000000,-57.376930,1407.144848,-7.476201,0.003713
11575.000000,-55.495222,1402.512485,-7.462467,0.002005
11580.000000,-53.566122,1397.899636,-7.452625,0.002315
11585.000000,-51.578262,1393.311852,-7.436134,0.004194
11590.000000,-49.500224,1388.764268,-7.413025,0.004763
11595.000000,-47.312601,1384.268360,-7.390527,0.004374
11600.000000,-45.028687,1379.820607,-7.366427,0.005565
11605.000000,-42.616808,1375.441059,-7.334456,0.006984
11610.000000,-40.061224,1371.143835,-7.298932,0.007088
11615.000000,-37.349113,1366.943633,-7.263808,0.007005
11620.000000,-34.497563,1362.836816,-7.229445,0.006547
11625.000000,-31.511520,1358.826594,-7.202042,0.004284
11630.000000,-28.443808,1354.878353,-7.187055,0.001767
11635.000000,-25.336169,1350.961403,-7.180233,0.001323
11640.000000,-22.201580,1347.066001,-7.170606,0.002755
11645.000000,-19.012178,1343.215418,-7.153323,0.003852
11650.000000,-15.754423,1339.422494,-7.135777,0.002840
11655.000000,-12.442237,1335.676931,-7.126342,0.001085
11660.000000,-9.109436,1331.949677,-7.123212,0.000305
11665.000000,-5.769131,1328.229146,-7.121355,0.000533
11670.000000,-2.418832,1324.517615,-7.117132,0.001198
11675.000000,0.953706,1320.826291,-7.110266,0.001416
11680.000000,4.350480,1317.157254,-7.104265,0.000900
11685.000000,7.764797,1313.504526,-7.100740,0.000657
11690.000000,11.192028,1309.863917,-7.095400,0.001762
11695.000000,14.654607,1306.256979,-7.080518,0.004140
11700.000000,18.187374,1302.718883,-7.055487,0.005682
11705.000000,21.820969,1299.284497,-7.025888,0.006182
11710.000000,25.555977,1295.960765,-6.992482,0.007245
11715.000000,29.410386,1292.776334,-6.957072,0.006490
11720.000000,33.360593,1289.711334,-6.931212,0.003699
11725.000000,37.371519,1286.726030,-6.916475,0.002648
11730.000000,41.421907,1283.794502,-6.901447,0.003470
11735.000000,45.522650,1280.933875,-6.884100,0.003185
11740.000000,49.665713,1278.134829,-6.871971,0.001543
11745.000000,53.831799,1275.370106,-6.867601,0.000391
11750.000000,58.003733,1272.614210,-6.866676,0.000046
11755.000000,62.176646,1269.859796,-6.866583,0.000006
11760.000000,66.349675,1267.105558,-6.866527,0.000024
11765.000000,70.523127,1264.351960,-6.866203,0.000117
11770.000000,74.698191,1261.600808,-6.865235,0.000279
11775.000000,78.877102,1258.855503,-6.863606,0.000343
11780.000000,83.060435,1256.116942,-6.862013,0.000300
11785.000000,87.248656,1253.385863,-6.859470,0.000882
11790.000000,91.449943,1250.674957,-6.849977,0.003339
11795.000000,95.699113,1248.040040,-6.823305,0.007084
11800.000000,100.033534,1245.548238,-6.784238,0.007927
11805.000000,104.463075,1243.229487,-6.750300,0.005680
11810.000000,108.955742,1241.035299,-6.724942,0.004728
11815.000000,113.501168,1238.952542,-6.702021,0.004270
11820.000000,118.087708,1236.961838,-6.684816,0.002405
11825.000000,122.698920,1235.028804,-6.677549,0.000719
11830.000000,127.317446,1233.113287,-6.675757,0.000103
11835.000000,131.937385,1231.201178,-6.675552,0.000009
11840.000000,136.557441,1229.289350,-6.675538,-0.000000
11845.000000,141.177502,1227.377534,-6.675538,-0.000000
11850.000000,145.797559,1225.465709,-6.675544,-0.000003
11855.000000,150.417581,1223.553801,-6.675583,-0.000014
11860.000000,155.037469,1221.641567,-6.675699,-0.000034
11865.000000,159.657032,1219.728549,-6.675898,-0.000042
11870.000000,164.276222,1217.814631,-6.676077,-0.000027
11875.000000,168.895150,1215.900082,-6.676160,-0.000009
11880.000000,173.513993,1213.985325,-6.676182,-0.000001
11885.000000,178.132817,1212.070524,-6.676185,-0.000000
11890.000000,182.751640,1210.155720,-6.676185,-0.000000
11895.000000,187.370462,1208.240915,-6.676185,0.000000
11900.000000,191.989285,1206.326110,-6.676185,0.000000
11905.000000,196.608108,1204.411305,-6.676185,0.000000
11910.000000,201.226930,1202.496500,-6.676185,0.000000
11915.000000,205.845753,1200.581695,-6.676185,0.000000
11920.000000,210.464575,1198.666891,-6.676185,-0.000000
11925.000000,215.083398,1196.752086,-6.676185,-0.000000
11930.000000,219.702221,1194.837281,-6.676185,-0.000000
11935.000000,224.321043,1192.922476,-6.676185,-0.000000
11940.000000,228.939866,1191.007671,-6.676185,0.000000
11945.000000,233.558689,1189.092866,-6.676185,0.000000
11950.000000,238.177511,1187.178061,-6.676185,0.000000
11955.000000,242.796334,1185.263257,-6.676185,0.000000
11960.000000,247.415159,1183.348458,-6.676178,0.000004
11965.000000,252.034050,1181.433818,-6.676072,0.000050
11970.000000,256.653507,1179.520544,-6.675356,0.000288
11975.000000,261.276134,1177.614948,-6.672435,0.000902
11980.000000,265.907015,1175.729515,-6.666419,0.001457
11985.000000,270.551357,1173.877499,-6.659161,0.001392
11990.000000,275.208312,1172.057432,-6.651655,0.001843
11995.000000,279.884179,1170.286638,-6.636203,0.004554
12000.000000,284.598037,1168.620110,-6.605468,0.007591
12005.000000,289.371145,1167.132206,-6.566590,0.007559
12010.000000,294.195396,1165.819358,-6.530782,0.006958
12015.000000,299.064397,1164.683701,-6.494289,0.007571
12020.000000,303.971268,1163.724876,-6.457868,0.006720
12025.000000,308.908560,1162.936859,-6.426590,0.006131
12030.000000,313.867450,1162.299049,-6.393531,0.007167
12035.000000,318.846095,1161.840684,-6.357902,0.006806
12040.000000,323.837184,1161.546371,-6.326455,0.005859
12045.000000,328.834976,1161.404298,-6.297942,0.005483
12050.000000,333.834818,1161.393110,-6.274105,0.003777
12055.000000,338.834058,1161.478112,-6.260929,0.001696
12060.000000,343.832401,1161.606481,-6.254786,0.000918
12065.000000,348.830052,1161.759593,-6.250640,0.000737
12070.000000,353.827136,1161.930284,-6.247733,0.000397
12075.000000,358.823856,1162.111336,-6.246545,0.000115
12080.000000,363.820465,1162.295457,-6.246262,0.000016
12085.000000,368.817053,1162.480150,-6.246231,0.000001
12090.000000,373.813639,1162.664889,-6.246229,-0.000000
12095.000000,378.810225,1162.849631,-6.246229,0.000000
12100.000000,383.806810,1163.034373,-6.246229,0.000000
12105.000000,388.803396,1163.219115,-6.246229,-0.000000
12110.000000,393.799982,1163.403857,-6.246229,-0.000000
12115.000000,398.796568,1163.588598,-6.246229,-0.000000
12120.000000,403.793154,1163.773340,-6.246229,0.000000
12125.000000,408.789740,1163.958082,-6.246229,0.000000
12130.000000,413.786326,1164.142824,-6.246229,0.000000
12135.000000,418.782912,1164.327565,-6.246229,0.000000
12140.000000,423.779497,1164.512307,-6.246229,0.000000
12145.000000,428.776083,1164.697049,-6.246229,-0.000000
12150.000000,433.772669,1164.881791,-6.246229,-0.000000
12155.000000,438.769255,1165.066532,-6.246229,-0.000000
12160.000000,443.765841,1165.251265,-6.246239,-0.000006
12165.000000,448.762438,1165.435723,-6.246419,-0.000088
12170.000000,453.759134,1165.617445,-6.247804,-0.000576
12175.000000,458.756404,1165.782355,-6.254041,-0.002014
12180.000000,463.755020,1165.897920,-6.268172,-0.003550
12185.000000,468.754861,1165.926709,-6.285778,-0.003187
12190.000000,473.754600,1165.879629,-6.298226,-0.001803
12195.000000,478.753638,1165.782387,-6.307245,-0.002169
12200.000000,483.751228,1165.629138,-6.323330,-0.004438
12205.000000,488.744089,1165.365158,-6.348998,-0.005344
12210.000000,493.728801,1164.976154,-6.371525,-0.003325
12215.000000,498.706279,1164.502354,-6.381873,-0.001057
12220.000000,503.681054,1164.000763,-6.384556,-0.000164
12225.000000,508.655256,1163.493499,-6.384917,-0.000030
12230.000000,513.629357,1162.985249,-6.385194,-0.000107
12235.000000,518.603133,1162.473829,-6.386405,-0.000402
12240.000000,523.575879,1161.952507,-6.389346,-0.000764
12245.000000,528.546636,1161.412571,-6.393284,-0.000737
12250.000000,533.515486,1160.855333,-6.396114,-0.000368
12255.000000,538.483245,1160.288444,-6.397174,-0.000096
12260.000000,543.450708,1159.718953,-6.397402,-0.000012
12265.000000,548.418119,1159.149022,-6.397425,-0.000001
12270.000000,553.385527,1158.579058,-6.397427,0.000000
12275.000000,558.352935,1158.009094,-6.397427,-0.000000
12280.000000,563.320343,1157.439129,-6.397427,-0.000000
12285.000000,568.287751,1156.869165,-6.397427,0.000000
12290.000000,573.255158,1156.299200,-6.397427,-0.000000
12295.000000,578.222566,1155.729235,-6.397427,-0.000000
12300.000000,583.189973,1155.159259,-6.397434,-0.000004
12305.000000,588.157365,1154.589162,-6.397494,-0.000024
12310.000000,593.124683,1154.018412,-6.397745,-0.000083
12315.000000,598.091755,1153.445528,-6.398339,-0.000147
12320.000000,603.058429,1152.869210,-6.399079,-0.000135
12325.000000,608.024718,1152.289576,-6.399575,-0.000064
12330.000000,612.990822,1151.708363,-6.399759,-0.000015
12335.000000,617.956873,1151.126689,-6.399794,-0.000002
12340.000000,622.922916,1150.544953,-6.399798,-0.000000
12345.000000,627.888958,1149.963211,-6.399798,-0.000000
12350.000000,632.855000,1149.381469,-6.399798,0.000000
12355.000000,637.821043,1148.799727,-6.399798,0.000000
12360.000000,642.787085,1148.217986,-6.399798,-0.000000
12365.000000,647.753127,1147.636244,-6.399798,0.000000
12370.000000,652.719170,1147.054502,-6.399798,0.000000
12375.000000,657.685212,1146.472760,-6.399798,-0.000000
12380.000000,662.651254,1145.891018,-6.399798,0.000000
12385.000000,667.617297,1145.309278,-6.399797,0.000001
12390.000000,672.583341,1144.727556,-6.399785,0.000005
12395.000000,677.549407,1144.146011,-6.399706,0.000030
12400.000000,682.515563,1143.565239,-6.399435,0.000082
12405.000000,687.481958,1142.986522,-6.398918,0.000116
12410.000000,692.448668,1142.410506,-6.398392,0.000085
12415.000000,697.415624,1141.836613,-6.398111,0.000030
12420.000000,702.382663,1141.263445,-6.398097,-0.000032
12425.000000,707.349559,1140.689044,-6.398872,-0.000344
12430.000000,712.315324,1140.104970,-6.403010,-0.001499
12435.000000,717.276188,1139.480917,-6.415486,-0.003431
12440.000000,722.226150,1138.776005,-6.435005,-0.004059
12445.000000,727.161199,1137.973115,-6.451772,-0.002531
12450.000000,732.085884,1137.108667,-6.461149,-0.001449
12455.000000,737.003033,1136.202344,-6.471144,-0.002874
12460.000000,741.906497,1135.225113,-6.492019,-0.005472
12465.000000,746.781806,1134.116381,-6.520903,-0.005534
12470.000000,751.626585,1132.880711,-6.542579,-0.002907
12475.000000,756.452125,1131.571505,-6.551115,-0.000796
12480.000000,761.271977,1130.241464,-6.553042,-0.000106
12485.000000,766.090813,1128.907737,-6.553249,-0.000008
12490.000000,770.909568,1127.573721,-6.553262,0.000000
12495.000000,775.728320,1126.239694,-6.553262,-0.000000
12500.000000,780.547072,1124.905667,-6.553262,-0.000000
12505.000000,785.365824,1123.571638,-6.553265,-0.000001
12510.000000,790.184560,1122.237556,-6.553301,-0.000018
12515.000000,795.003132,1120.902875,-6.553605,-0.000123
12520.000000,799.820812,1119.564985,-6.554868,-0.000416
12525.000000,804.635612,1118.216772,-6.557826,-0.000729
12530.000000,809.445756,1116.852046,-6.561472,-0.000663
12535.000000,814.251412,1115.471590,-6.563893,-0.000309
12540.000000,819.054926,1114.083694,-6.564786,-0.000073
12545.000000,823.857820,1112.693655,-6.564951,-0.000009
12550.000000,828.660630,1111.303328,-6.564969,-0.000001
12555.000000,833.463434,1109.912975,-6.564970,0.000000
12560.000000,838.266237,1108.522622,-6.564970,0.000000
12565.000000,843.069040,1107.132269,-6.564970,0.000000
12570.000000,847.871844,1105.741916,-6.564970,0.000000
12575.000000,852.674647,1104.351564,-6.564970,0.000000
12580.000000,857.477450,1102.961211,-6.564970,0.000000
12585.000000,862.280253,1101.570858,-6.564970,-0.000000
12590.000000,867.083051,1100.180487,-6.564989,-0.000011
12595.000000,871.885726,1098.789691,-6.565265,-0.000132
12600.000000,876.687273,1097.395009,-6.567228,-0.000791
12605.000000,881.482452,1095.978641,-6.575364,-0.002570
12610.000000,886.259295,1094.501828,-6.593219,-0.004496
12615.000000,891.002032,1092.919091,-6.617089,-0.004789
12620.000000,895.706960,1091.227226,-6.639478,-0.004141
12625.000000,900.374585,1089.434924,-6.659518,-0.003983
12630.000000,905.006229,1087.551617,-6.679903,-0.004155
12635.000000,909.597306,1085.571454,-6.700040,-0.003829
12640.000000,914.150624,1083.505903,-6.717984,-0.003379
12645.000000,918.667114,1081.360989,-6.734860,-0.003467
12650.000000,923.146157,1079.138984,-6.753628,-0.004085
12655.000000,927.578388,1076.825055,-6.774615,-0.004133
12660.000000,931.963622,1074.423219,-6.793580,-0.003446
12665.000000,936.304884,1071.942742,-6.810815,-0.003602
12670.000000,940.601478,1069.385725,-6.830175,-0.004095
12675.000000,944.844437,1066.740668,-6.850503,-0.003968
12680.000000,949.035404,1064.013969,-6.869495,-0.003610
12685.000000,953.175584,1061.210713,-6.886323,-0.003113
12690.000000,957.272409,1058.344446,-6.901016,-0.002848
12695.000000,961.326172,1055.417594,-6.916208,-0.003271
12700.000000,965.332758,1052.426519,-6.933384,-0.003540
12705.000000,969.284796,1049.363737,-6.951397,-0.003700
12710.000000,973.180735,1046.229927,-6.970194,-0.003708
12715.000000,977.018528,1043.025126,-6.985942,-0.002446
12720.000000,980.818043,1039.774971,-6.994134,-0.000873
12725.000000,984.601736,1036.506384,-6.996387,-0.000166
12730.000000,988.382242,1033.234110,-6.996748,-0.000015
12735.000000,992.162360,1029.961389,-6.996757,0.000009
12740.000000,995.942686,1026.688907,-6.996544,0.000101
12745.000000,999.725160,1023.418910,-6.995039,0.000578
12750.000000,1003.517599,1020.160485,-6.989659,0.001660
12755.000000,1007.337212,1016.933991,-6.978811,0.002523
12760.000000,1011.195269,1013.753583,-6.966296,0.002375
12765.000000,1015.091753,1010.620356,-6.954863,0.002310
12770.000000,1019.023943,1007.532073,-6.942404,0.002659
12775.000000,1022.996770,1004.496245,-6.929455,0.002455
12780.000000,1027.006123,1001.508817,-6.917359,0.002512
12785.000000,1031.054283,998.574212,-6.903088,0.003151
12790.000000,1035.146307,995.701110,-6.887523,0.002912
12795.000000,1039.280329,992.888732,-6.874260,0.002566
12800.000000,1043.450812,990.130739,-6.859279,0.003594
12805.000000,1047.670534,987.448772,-6.839226,0.004138
12810.000000,1051.942239,984.850374,-6.820985,0.003017
12815.000000,1056.254293,982.319407,-6.807633,0.002598
12820.000000,1060.599305,979.845478,-6.792804,0.003365
12825.000000,1064.984790,977.444051,-6.776324,0.002961
12830.000000,1069.403798,975.104812,-6.765213,0.001438
12835.000000,1073.840772,972.799771,-6.760229,0.000788
12840.000000,1078.287678,970.513954,-6.754847,0.001533
12845.000000,1082.752515,968.263408,-6.744397,0.002517
12850.000000,1087.243791,966.066130,-6.732080,0.002188
12855.000000,1091.758524,963.917399,-6.724226,0.000975
12860.000000,1096.283840,961.791017,-6.721454,0.000220
12865.000000,1100.812036,959.670772,-6.720959,0.000027
12870.000000,1105.340608,957.551330,-6.720907,0.000001
12875.000000,1109.869211,955.431955,-6.720905,-0.000000
12880.000000,1114.397815,953.312580,-6.720905,0.000000
12885.000000,1118.926419,951.193205,-6.720905,0.000000
12890.000000,1123.455022,949.073831,-6.720905,-0.000000
12895.000000,1127.983626,946.954456,-6.720905,-0.000000
12900.000000,1132.512230,944.835081,-6.720905,0.000000
12905.000000,1137.040835,942.715711,-6.720900,0.000003
12910.000000,1141.569493,940.596451,-6.720815,0.000043
12915.000000,1146.098781,938.478541,-6.720052,0.000319
12920.000000,1150.631816,936.368667,-6.716567,0.001184
12925.000000,1155.177724,934.286716,-6.707686,0.002280
12930.000000,1159.745854,932.254028,-6.695804,0.002258
12935.000000,1164.336154,930.271866,-6.687228,0.001154
12940.000000,1168.937921,928.316435,-6.683414,0.000504
12945.000000,1173.545754,926.375342,-6.679557,0.001270
12950.000000,1178.166745,924.465868,-6.667516,0.003843
12955.000000,1182.824821,922.649186,-6.638959,0.007539
12960.000000,1187.546339,921.005419,-6.593403,0.010538
12965.000000,1192.347831,919.613299,-6.536953,0.011770
12970.000000,1197.221342,918.499796,-6.477577,0.011948
12975.000000,1202.153472,917.684047,-6.417223,0.012178
12980.000000,1207.125450,917.164290,-6.357318,0.011590
12985.000000,1212.119491,916.934875,-6.303362,0.009945
12990.000000,1217.118936,916.950799,-6.258070,0.008154
12995.000000,1222.113695,917.172771,-6.221882,0.006349
13000.000000,1227.099091,917.552003,-6.193886,0.004940
13005.000000,1232.073333,918.057615,-6.170527,0.004571
13010.000000,1237.034741,918.676517,-6.147314,0.004653
13015.000000,1241.980666,919.409151,-6.126512,0.003437
13020.000000,1246.913725,920.224344,-6.114376,0.001432
13025.000000,1251.840444,921.077223,-6.110430,0.000330
13030.000000,1256.765498,921.939689,-6.109323,0.000229
13035.000000,1261.689210,922.809766,-6.106050,0.001317
13040.000000,1266.606359,923.715945,-6.092210,0.004558
13045.000000,1271.500866,924.736268,-6.059042,0.008451
13050.000000,1276.349366,925.955477,-6.013117,0.009503
13055.000000,1281.134537,927.403527,-5.965784,0.009606
13060.000000,1285.844616,929.079439,-5.916058,0.010088
13065.000000,1290.466319,930.985968,-5.871096,0.007383
13070.000000,1295.016068,933.059104,-5.844162,0.003593
13075.000000,1299.525347,935.219189,-5.830092,0.002421
13080.000000,1304.007511,937.435002,-5.818044,0.002352
13085.000000,1308.463972,939.702094,-5.808068,0.001556
13090.000000,1312.902588,942.003963,-5.802119,0.000936
13095.000000,1317.329557,944.328159,-5.797139,0.001128
13100.000000,1321.743507,946.676977,-5.791053,0.001225
13105.000000,1326.143509,949.051829,-5.786037,0.000728
13110.000000,1330.534869,951.442632,-5.783751,0.000224
13115.000000,1334.923219,953.838960,-5.783193,0.000038
13120.000000,1339.310990,956.236347,-5.783077,0.000022
13125.000000,1343.698435,958.634331,-5.782828,0.000090
13130.000000,1348.084746,961.034389,-5.782065,0.000218
13135.000000,1352.468491,963.439128,-5.780777,0.000274
13140.000000,1356.849093,965.849591,-5.779610,0.000177
13145.000000,1361.227557,968.263933,-5.779039,0.000061
13150.000000,1365.605213,970.679740,-5.778831,0.000039
13155.000000,1369.982214,973.096735,-5.778231,0.000260
13160.000000,1374.355454,975.520522,-5.774963,0.001180
13165.000000,1378.713567,977.971362,-5.765064,0.002787
13170.000000,1383.038084,980.480912,-5.748972,0.003381
13175.000000,1387.321338,983.060300,-5.734816,0.002107
13180.000000,1391.577360,985.684448,-5.727971,0.000748
13185.000000,1395.822181,988.326696,-5.724912,0.000704
13190.000000,1400.056060,990.986423,-5.717869,0.002344
13195.000000,1404.257523,993.696943,-5.700024,0.004681
13200.000000,1408.396907,996.501197,-5.675321,0.004750
